timestamp,date_from,time_from,target,forecast,forecast_type,relative_distance,model_index,samples_ahead,lower_bound,upper_bound,bin,InSample,OutOfSample,Production,MAE
2010-01-04T00:00:00.000Z,2010-01-03,00:00:00.0,0.6932899951934814,,InSample,D+1,,1,,,S+1:S+1,,,,
2010-01-05T00:00:00.000Z,2010-01-04,00:00:00.0,0.6960899829864502,0.6925261785201322,InSample,D+1,1.0,1,0.6879436112381769,0.6985484434774638,S+1:S+1,0.6925261785201322,,,0.003563804466317988
2010-01-06T00:00:00.000Z,2010-01-05,00:00:00.0,0.6942499876022339,0.6961121231369684,InSample,D+1,1.0,1,0.6915295558550131,0.7021343880943,S+1:S+1,0.6961121231369684,,,0.001862135534734466
2010-01-07T00:00:00.000Z,2010-01-06,00:00:00.0,0.698419988155365,0.6952352285531007,InSample,D+1,1.0,1,0.6906526612711454,0.7012574935104323,S+1:S+1,0.6952352285531007,,,0.0031847596022642755
2010-01-08T00:00:00.000Z,2010-01-07,00:00:00.0,0.6939100027084351,0.6986516016852509,InSample,D+1,1.0,1,0.6940690344032956,0.7046738666425825,S+1:S+1,0.6986516016852509,,,0.0047415989768158084
2010-01-09T00:00:00.000Z,2010-01-08,00:00:00.0,0.6939100027084351,0.6938471329317639,InSample,D+1,1.0,1,0.6892645656498086,0.6998693978890955,S+1:S+1,0.6938471329317639,,,6.286977667113725e-05
2010-01-10T00:00:00.000Z,2010-01-09,00:00:00.0,0.6939100027084351,0.6938471329317639,InSample,D+1,1.0,1,0.6892645656498086,0.6998693978890955,S+1:S+1,0.6938471329317639,,,6.286977667113725e-05
2010-01-11T00:00:00.000Z,2010-01-10,00:00:00.0,0.6891199946403503,0.6938471329317639,InSample,D+1,1.0,1,0.6892645656498086,0.6998693978890955,S+1:S+1,0.6938471329317639,,,0.0047271382914135796
2010-01-12T00:00:00.000Z,2010-01-11,00:00:00.0,0.6907699704170227,0.6894144626349542,InSample,D+1,1.0,1,0.6848318953529989,0.6954367275922858,S+1:S+1,0.6894144626349542,,,0.001355507782068499
2010-01-13T00:00:00.000Z,2010-01-12,00:00:00.0,0.6885200142860413,0.6920263103355743,InSample,D+1,1.0,1,0.687443743053619,0.6980485752929059,S+1:S+1,0.6920263103355743,,,0.0035062960495330087
2010-01-14T00:00:00.000Z,2010-01-13,00:00:00.0,0.6896600127220154,0.68844249954692,InSample,D+1,1.0,1,0.6838599322649648,0.6944647645042517,S+1:S+1,0.68844249954692,,,0.0012175131750953305
2010-01-15T00:00:00.000Z,2010-01-14,00:00:00.0,0.6948800086975098,0.6913074650746608,InSample,D+1,1.0,1,0.6867248977927055,0.6973297300319924,S+1:S+1,0.6913074650746608,,,0.003572543622848978
2010-01-16T00:00:00.000Z,2010-01-15,00:00:00.0,0.6948800086975098,0.6961780902649762,InSample,D+1,1.0,1,0.691595522983021,0.7022003552223078,S+1:S+1,0.6961780902649762,,,0.0012980815674664692
2010-01-17T00:00:00.000Z,2010-01-16,00:00:00.0,0.6948800086975098,0.6961780902649762,InSample,D+1,1.0,1,0.691595522983021,0.7022003552223078,S+1:S+1,0.6961780902649762,,,0.0012980815674664692
2010-01-18T00:00:00.000Z,2010-01-17,00:00:00.0,0.6941199898719788,0.6961780902649762,InSample,D+1,1.0,1,0.691595522983021,0.7022003552223078,S+1:S+1,0.6961780902649762,,,0.002058100392997475
2010-01-19T00:00:00.000Z,2010-01-18,00:00:00.0,0.7002300024032593,0.6963858515468645,InSample,D+1,1.0,1,0.6918032842649092,0.7024081165041961,S+1:S+1,0.6963858515468645,,,0.003844150856394779
2010-01-20T00:00:00.000Z,2010-01-19,00:00:00.0,0.7087000012397766,0.7011557262108847,InSample,D+1,1.0,1,0.6965731589289295,0.7071779911682163,S+1:S+1,0.7011557262108847,,,0.007544275028891878
2010-01-21T00:00:00.000Z,2010-01-20,00:00:00.0,0.7093700170516968,0.7090072049082249,InSample,D+1,1.0,1,0.7044246376262696,0.7150294698655565,S+1:S+1,0.7090072049082249,,,0.00036281214347189117
2010-01-22T00:00:00.000Z,2010-01-21,00:00:00.0,0.7071599960327148,0.7112037747159501,InSample,D+1,1.0,1,0.7066212074339948,0.7172260396732817,S+1:S+1,0.7112037747159501,,,0.004043778683235244
2010-01-23T00:00:00.000Z,2010-01-22,00:00:00.0,0.7071599960327148,0.7076461127327667,InSample,D+1,1.0,1,0.7030635454508114,0.7136683776900983,S+1:S+1,0.7076461127327667,,,0.0004861167000518307
2010-01-24T00:00:00.000Z,2010-01-23,00:00:00.0,0.7071599960327148,0.7076461127327667,InSample,D+1,1.0,1,0.7030635454508114,0.7136683776900983,S+1:S+1,0.7076461127327667,,,0.0004861167000518307
2010-01-25T00:00:00.000Z,2010-01-24,00:00:00.0,0.7067099809646606,0.7076461127327667,InSample,D+1,1.0,1,0.7030635454508114,0.7136683776900983,S+1:S+1,0.7076461127327667,,,0.0009361317681060299
2010-01-26T00:00:00.000Z,2010-01-25,00:00:00.0,0.7101100087165833,0.708237797986864,InSample,D+1,1.0,1,0.7036552307049088,0.7142600629441956,S+1:S+1,0.708237797986864,,,0.0018722107297192148
2010-01-27T00:00:00.000Z,2010-01-26,00:00:00.0,0.7127100229263306,0.7110754943569185,InSample,D+1,1.0,1,0.7064929270749633,0.7170977593142501,S+1:S+1,0.7110754943569185,,,0.0016345285694120415
2010-01-28T00:00:00.000Z,2010-01-27,00:00:00.0,0.7159199714660645,0.7145192866777226,InSample,D+1,1.0,1,0.7099367193957673,0.7205415516350542,S+1:S+1,0.7145192866777226,,,0.0014006847883418772
2010-01-29T00:00:00.000Z,2010-01-28,00:00:00.0,0.7211400270462036,0.7174324900451761,InSample,D+1,1.0,1,0.7128499227632208,0.7234547550025077,S+1:S+1,0.7174324900451761,,,0.00370753700102755
2010-01-30T00:00:00.000Z,2010-01-29,00:00:00.0,0.7211400270462036,0.7220555838708947,InSample,D+1,1.0,1,0.7174730165889395,0.7280778488282263,S+1:S+1,0.7220555838708947,,,0.0009155568246911328
2010-01-31T00:00:00.000Z,2010-01-30,00:00:00.0,0.7211400270462036,0.7220555838708947,InSample,D+1,1.0,1,0.7174730165889395,0.7280778488282263,S+1:S+1,0.7220555838708947,,,0.0009155568246911328
2010-02-01T00:00:00.000Z,2010-01-31,00:00:00.0,0.7180299758911133,0.7220555838708947,InSample,D+1,1.0,1,0.7174730165889395,0.7280778488282263,S+1:S+1,0.7220555838708947,,,0.004025607979781465
2010-02-02T00:00:00.000Z,2010-02-01,00:00:00.0,0.715499997138977,0.719584462392783,InSample,D+1,1.0,1,0.7150018951108277,0.7256067273501146,S+1:S+1,0.719584462392783,,,0.004084465253805902
2010-02-03T00:00:00.000Z,2010-02-02,00:00:00.0,0.7193700075149536,0.7173709357156145,InSample,D+1,1.0,1,0.7127883684336592,0.7233932006729461,S+1:S+1,0.7173709357156145,,,0.001999071799339114
2010-02-04T00:00:00.000Z,2010-02-03,00:00:00.0,0.7275400161743164,0.719483158826192,InSample,D+1,1.0,1,0.7149005915442367,0.7255054237835236,S+1:S+1,0.719483158826192,,,0.008056857348124447
2010-02-05T00:00:00.000Z,2010-02-04,00:00:00.0,0.7309899926185608,0.7281948758231004,InSample,D+1,1.0,1,0.7236123085411451,0.734217140780432,S+1:S+1,0.7281948758231004,,,0.002795116795460406
2010-02-06T00:00:00.000Z,2010-02-05,00:00:00.0,0.7309899926185608,0.7332843185597361,InSample,D+1,1.0,1,0.7287017512777808,0.7393065835170677,S+1:S+1,0.7332843185597361,,,0.0022943259411752903
2010-02-07T00:00:00.000Z,2010-02-06,00:00:00.0,0.7309899926185608,0.7332843185597361,InSample,D+1,1.0,1,0.7287017512777808,0.7393065835170677,S+1:S+1,0.7332843185597361,,,0.0022943259411752903
2010-02-08T00:00:00.000Z,2010-02-07,00:00:00.0,0.7323499917984009,0.7332843185597361,InSample,D+1,1.0,1,0.7287017512777808,0.7393065835170677,S+1:S+1,0.7332843185597361,,,0.0009343267613352024
2010-02-09T00:00:00.000Z,2010-02-08,00:00:00.0,0.7255799770355225,0.7329416043575327,InSample,D+1,1.0,1,0.7283590370755775,0.7389638693148644,S+1:S+1,0.7329416043575327,,,0.007361627322010289
2010-02-10T00:00:00.000Z,2010-02-09,00:00:00.0,0.7271000146865845,0.7231534565489324,InSample,D+1,1.0,1,0.7185708892669771,0.729175721506264,S+1:S+1,0.7231534565489324,,,0.003946558137652101
2010-02-11T00:00:00.000Z,2010-02-10,00:00:00.0,0.73089998960495,0.728778445928067,InSample,D+1,1.0,1,0.7241958786461117,0.7348007108853986,S+1:S+1,0.728778445928067,,,0.0021215436768829976
2010-02-12T00:00:00.000Z,2010-02-11,00:00:00.0,0.7334100008010864,0.7310646760607379,InSample,D+1,1.0,1,0.7264821087787826,0.7370869410180695,S+1:S+1,0.7310646760607379,,,0.002345324740348542
2010-02-13T00:00:00.000Z,2010-02-12,00:00:00.0,0.7334100008010864,0.735943063384869,InSample,D+1,1.0,1,0.7313604961029138,0.7419653283422006,S+1:S+1,0.735943063384869,,,0.002533062583782608
2010-02-14T00:00:00.000Z,2010-02-13,00:00:00.0,0.7334100008010864,0.735943063384869,InSample,D+1,1.0,1,0.7313604961029138,0.7419653283422006,S+1:S+1,0.735943063384869,,,0.002533062583782608
2010-02-15T00:00:00.000Z,2010-02-14,00:00:00.0,0.7351300120353699,0.735943063384869,InSample,D+1,1.0,1,0.7313604961029138,0.7419653283422006,S+1:S+1,0.735943063384869,,,0.0008130513494991609
2010-02-16T00:00:00.000Z,2010-02-15,00:00:00.0,0.7263699769973755,0.7379965924749735,InSample,D+1,1.0,1,0.7334140251930182,0.7440188574323051,S+1:S+1,0.7379965924749735,,,0.011626615477598023
2010-02-17T00:00:00.000Z,2010-02-16,00:00:00.0,0.7349200248718262,0.7247223148324015,InSample,D+1,1.0,1,0.7201397475504462,0.7307445797897331,S+1:S+1,0.7247223148324015,,,0.010197710039424712
2010-02-18T00:00:00.000Z,2010-02-17,00:00:00.0,0.7428600192070007,0.7347274996861209,InSample,D+1,1.0,1,0.7301449324041657,0.7407497646434525,S+1:S+1,0.7347274996861209,,,0.008132519520879788
2010-02-19T00:00:00.000Z,2010-02-18,00:00:00.0,0.7344800233840942,0.7419703697963282,InSample,D+1,1.0,1,0.737387802514373,0.7479926347536598,S+1:S+1,0.7419703697963282,,,0.007490346412234006
2010-02-20T00:00:00.000Z,2010-02-19,00:00:00.0,0.7344800233840942,0.7337338170418066,InSample,D+1,1.0,1,0.7291512497598513,0.7397560819991382,S+1:S+1,0.7337338170418066,,,0.0007462063422876142
2010-02-21T00:00:00.000Z,2010-02-20,00:00:00.0,0.7344800233840942,0.7337338170418066,InSample,D+1,1.0,1,0.7291512497598513,0.7397560819991382,S+1:S+1,0.7337338170418066,,,0.0007462063422876142
2010-02-22T00:00:00.000Z,2010-02-21,00:00:00.0,0.7349900007247925,0.7337338170418066,InSample,D+1,1.0,1,0.7291512497598513,0.7397560819991382,S+1:S+1,0.7337338170418066,,,0.0012561836829858564
2010-02-23T00:00:00.000Z,2010-02-22,00:00:00.0,0.7392600178718567,0.7369868118324678,InSample,D+1,1.0,1,0.7324042445505126,0.7430090767897994,S+1:S+1,0.7369868118324678,,,0.002273206039388853
2010-02-24T00:00:00.000Z,2010-02-23,00:00:00.0,0.7383800148963928,0.7376180210033811,InSample,D+1,1.0,1,0.7330354537214259,0.7436402859607127,S+1:S+1,0.7376180210033811,,,0.000761993893011681
2010-02-25T00:00:00.000Z,2010-02-24,00:00:00.0,0.7387700080871582,0.7379261114065395,InSample,D+1,1.0,1,0.7333435441245842,0.7439483763638711,S+1:S+1,0.7379261114065395,,,0.0008438966806186832
2010-02-26T00:00:00.000Z,2010-02-25,00:00:00.0,0.7336199879646301,0.7409634108955869,InSample,D+1,1.0,1,0.7363808436136317,0.7469856758529185,S+1:S+1,0.7409634108955869,,,0.0073434229309568
2010-02-27T00:00:00.000Z,2010-02-26,00:00:00.0,0.7336199879646301,0.7324095479618128,InSample,D+1,1.0,1,0.7278269806798575,0.7384318129191444,S+1:S+1,0.7324095479618128,,,0.0012104400028173368
2010-02-28T00:00:00.000Z,2010-02-27,00:00:00.0,0.7336199879646301,0.7324095479618128,InSample,D+1,1.0,1,0.7278269806798575,0.7384318129191444,S+1:S+1,0.7324095479618128,,,0.0012104400028173368
2010-03-01T00:00:00.000Z,2010-02-28,00:00:00.0,0.7373499870300293,0.7324095479618128,InSample,D+1,1.0,1,0.7278269806798575,0.7384318129191444,S+1:S+1,0.7324095479618128,,,0.004940439068216507
2010-03-02T00:00:00.000Z,2010-03-01,00:00:00.0,0.7341799736022949,0.7389343679993966,InSample,D+1,1.0,1,0.7343518007174413,0.7449566329567282,S+1:S+1,0.7389343679993966,,,0.00475439439710168
2010-03-03T00:00:00.000Z,2010-03-02,00:00:00.0,0.7298399806022644,0.7358087496514605,InSample,D+1,1.0,1,0.7312261823695052,0.7418310146087921,S+1:S+1,0.7358087496514605,,,0.0059687690491960765
2010-03-04T00:00:00.000Z,2010-03-03,00:00:00.0,0.7361599802970886,0.7296005323480299,InSample,D+1,1.0,1,0.7250179650660746,0.7356227973053615,S+1:S+1,0.7296005323480299,,,0.0065594479490587165
2010-03-05T00:00:00.000Z,2010-03-04,00:00:00.0,0.7337300181388855,0.7371360820053162,InSample,D+1,1.0,1,0.7325535147233609,0.7431583469626478,S+1:S+1,0.7371360820053162,,,0.0034060638664307197
2010-03-06T00:00:00.000Z,2010-03-05,00:00:00.0,0.7337300181388855,0.7358645000642962,InSample,D+1,1.0,1,0.7312819327823409,0.7418867650216278,S+1:S+1,0.7358645000642962,,,0.0021344819254106584
2010-03-07T00:00:00.000Z,2010-03-06,00:00:00.0,0.7337300181388855,0.7358645000642962,InSample,D+1,1.0,1,0.7312819327823409,0.7418867650216278,S+1:S+1,0.7358645000642962,,,0.0021344819254106584
2010-03-08T00:00:00.000Z,2010-03-07,00:00:00.0,0.7343800067901611,0.7358645000642962,InSample,D+1,1.0,1,0.7312819327823409,0.7418867650216278,S+1:S+1,0.7358645000642962,,,0.0014844932741350236
